number_people,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,year,class_crowded_3
64,6,1,0,57.05,1,1,1,19,2016,crowded
70,6,1,0,57.05,1,1,1,19,2016,crowded
68,6,1,0,57.05,1,1,1,19,2016,crowded
61,6,1,0,57.05,1,1,1,19,2016,crowded
61,6,1,0,57.28,1,1,1,20,2016,crowded
51,6,1,0,57.28,1,1,1,20,2016,above_mean
49,6,1,0,57.28,1,1,1,20,2016,above_mean
55,6,1,0,57.28,1,1,1,20,2016,crowded
49,6,1,0,57.28,1,1,1,20,2016,above_mean
44,6,1,0,57.67,1,1,1,21,2016,above_mean
39,6,1,0,57.67,1,1,1,21,2016,above_mean
44,6,1,0,57.67,1,1,1,21,2016,above_mean
39,6,1,0,57.67,1,1,1,21,2016,above_mean
33,6,1,0,57.67,1,1,1,21,2016,above_mean
37,6,1,0,57.01,1,1,1,22,2016,above_mean
40,6,1,0,57.01,1,1,1,22,2016,above_mean
45,6,1,0,57.01,1,1,1,22,2016,above_mean
43,6,1,0,57.01,1,1,1,22,2016,above_mean
28,6,1,0,57.01,1,1,1,22,2016,bellow_mean
26,6,1,0,56.77,1,1,1,23,2016,bellow_mean
24,6,1,0,56.77,1,1,1,23,2016,bellow_mean
20,6,1,0,56.77,1,1,1,23,2016,bellow_mean
18,6,1,0,56.77,1,1,1,23,2016,bellow_mean
23,6,1,0,56.77,1,1,1,23,2016,bellow_mean
10,0,0,0,56.53,1,1,1,0,2016,bellow_mean
18,0,0,0,56.53,1,1,1,0,2016,bellow_mean
5,0,0,0,56.53,1,1,1,0,2016,empty
3,0,0,0,56.53,1,1,1,0,2016,empty
8,0,0,0,56.53,1,1,1,0,2016,bellow_mean
8,0,0,0,55.53,1,1,1,1,2016,bellow_mean
0,0,0,0,54.24,1,1,1,5,2016,empty
0,0,0,0,54.24,1,1,1,5,2016,empty
0,0,0,0,54.24,1,1,1,5,2016,empty
3,0,0,0,54.24,1,1,1,5,2016,empty
10,0,0,0,54.04,1,1,1,6,2016,bellow_mean
8,0,0,0,54.04,1,1,1,6,2016,bellow_mean
8,0,0,0,54.04,1,1,1,6,2016,bellow_mean
13,0,0,0,54.04,1,1,1,6,2016,bellow_mean
13,0,0,0,54.04,1,1,1,6,2016,bellow_mean
15,0,0,0,53.97,1,1,1,7,2016,bellow_mean
15,0,0,0,53.97,1,1,1,7,2016,bellow_mean
11,0,0,0,53.97,1,1,1,7,2016,bellow_mean
19,0,0,0,53.97,1,1,1,7,2016,bellow_mean
17,0,0,0,53.97,1,1,1,7,2016,bellow_mean
31,0,0,0,55.0,1,1,1,8,2016,above_mean
26,0,0,0,55.0,1,1,1,8,2016,bellow_mean
21,0,0,0,55.0,1,1,1,8,2016,bellow_mean
34,0,0,0,55.0,1,1,1,8,2016,above_mean
37,0,0,0,55.0,1,1,1,8,2016,above_mean
49,0,0,0,55.24,1,1,1,9,2016,above_mean
59,0,0,0,55.24,1,1,1,9,2016,crowded
52,0,0,0,55.24,1,1,1,9,2016,crowded
50,0,0,0,55.24,1,1,1,9,2016,above_mean
49,0,0,0,55.24,1,1,1,9,2016,above_mean
55,0,0,0,56.46,1,1,1,10,2016,crowded
65,0,0,0,56.46,1,1,1,10,2016,crowded
57,0,0,0,56.46,1,1,1,10,2016,crowded
69,0,0,0,56.46,1,1,1,10,2016,crowded
77,0,0,0,56.46,1,1,1,10,2016,crowded
79,0,0,0,56.51,1,1,1,11,2016,crowded
57,0,0,0,56.51,1,1,1,11,2016,crowded
66,0,0,0,56.51,1,1,1,11,2016,crowded
61,0,0,0,56.51,1,1,1,11,2016,crowded
58,0,0,0,56.51,1,1,1,11,2016,crowded
77,0,0,0,57.72,1,1,1,12,2016,crowded
59,0,0,0,57.72,1,1,1,12,2016,crowded
62,0,0,0,57.72,1,1,1,12,2016,crowded
60,0,0,0,57.72,1,1,1,12,2016,crowded
54,0,0,0,57.72,1,1,1,12,2016,crowded
69,0,0,0,59.33,1,1,1,13,2016,crowded
65,0,0,0,59.33,1,1,1,13,2016,crowded
64,0,0,0,59.33,1,1,1,13,2016,crowded
59,0,0,0,59.33,1,1,1,13,2016,crowded
62,0,0,0,59.33,1,1,1,13,2016,crowded
59,0,0,0,58.19,1,1,1,14,2016,crowded
66,0,0,0,58.19,1,1,1,14,2016,crowded
62,0,0,0,58.19,1,1,1,14,2016,crowded
65,0,0,0,58.19,1,1,1,14,2016,crowded
71,0,0,0,58.19,1,1,1,14,2016,crowded
86,0,0,0,56.91,1,1,1,15,2016,crowded
85,0,0,0,56.91,1,1,1,15,2016,crowded
78,0,0,0,56.91,1,1,1,15,2016,crowded
77,0,0,0,56.91,1,1,1,15,2016,crowded
80,0,0,0,56.91,1,1,1,15,2016,crowded
83,0,0,0,56.42,1,1,1,16,2016,crowded
81,0,0,0,56.42,1,1,1,16,2016,crowded
82,0,0,0,56.42,1,1,1,16,2016,crowded
90,0,0,0,56.42,1,1,1,16,2016,crowded
93,0,0,0,56.42,1,1,1,16,2016,crowded
98,0,0,0,56.19,1,1,1,17,2016,crowded
101,0,0,0,56.19,1,1,1,17,2016,crowded
96,0,0,0,56.19,1,1,1,17,2016,crowded
89,0,0,0,56.19,1,1,1,17,2016,crowded
98,0,0,0,56.19,1,1,1,17,2016,crowded
83,0,0,0,56.26,1,1,1,18,2016,crowded
83,0,0,0,56.26,1,1,1,18,2016,crowded
87,0,0,0,56.26,1,1,1,18,2016,crowded
74,0,0,0,56.26,1,1,1,18,2016,crowded
82,0,0,0,56.26,1,1,1,18,2016,crowded
72,0,0,0,55.97,1,1,1,19,2016,crowded
70,0,0,0,55.97,1,1,1,19,2016,crowded
81,0,0,0,55.97,1,1,1,19,2016,crowded
85,0,0,0,55.97,1,1,1,19,2016,crowded
85,0,0,0,55.97,1,1,1,19,2016,crowded
84,0,0,0,55.26,1,1,1,20,2016,crowded
85,0,0,0,55.26,1,1,1,20,2016,crowded
86,0,0,0,55.26,1,1,1,20,2016,crowded
90,0,0,0,55.26,1,1,1,20,2016,crowded
66,0,0,0,55.26,1,1,1,20,2016,crowded
81,0,0,0,55.53,1,1,1,21,2016,crowded
72,0,0,0,55.53,1,1,1,21,2016,crowded
79,0,0,0,55.53,1,1,1,21,2016,crowded
88,0,0,0,55.53,1,1,1,21,2016,crowded
78,0,0,0,55.53,1,1,1,21,2016,crowded
72,0,0,0,55.26,1,1,1,22,2016,crowded
68,0,0,0,55.26,1,1,1,22,2016,crowded
64,0,0,0,55.26,1,1,1,22,2016,crowded
72,0,0,0,55.26,1,1,1,22,2016,crowded
66,0,0,0,55.26,1,1,1,22,2016,crowded
58,0,0,0,54.73,1,1,1,23,2016,crowded
43,0,0,0,54.73,1,1,1,23,2016,above_mean
43,0,0,0,54.73,1,1,1,23,2016,above_mean
43,0,0,0,54.73,1,1,1,23,2016,above_mean
41,0,0,0,54.73,1,1,1,23,2016,above_mean
30,1,0,0,54.73,1,1,1,0,2016,above_mean
22,1,0,0,54.73,1,1,1,0,2016,bellow_mean
22,1,0,0,54.73,1,1,1,0,2016,bellow_mean
16,1,0,0,54.73,1,1,1,0,2016,bellow_mean
9,1,0,0,54.73,1,1,1,0,2016,bellow_mean
8,1,0,0,54.97,1,1,1,1,2016,bellow_mean
0,1,0,0,55.24,1,1,1,5,2016,empty
0,1,0,0,55.24,1,1,1,5,2016,empty
3,1,0,0,55.24,1,1,1,5,2016,empty
3,1,0,0,55.24,1,1,1,5,2016,empty
3,1,0,0,56.0,1,1,1,6,2016,empty
21,1,0,0,56.0,1,1,1,6,2016,bellow_mean
21,1,0,0,56.0,1,1,1,6,2016,bellow_mean
26,1,0,0,56.0,1,1,1,6,2016,bellow_mean
27,1,0,0,56.0,1,1,1,6,2016,bellow_mean
29,1,0,0,55.53,1,1,1,7,2016,bellow_mean
44,1,0,0,55.53,1,1,1,7,2016,above_mean
45,1,0,0,55.53,1,1,1,7,2016,above_mean
31,1,0,0,55.53,1,1,1,7,2016,above_mean
47,1,0,0,55.53,1,1,1,7,2016,above_mean
44,1,0,0,55.53,1,1,1,8,2016,above_mean
52,1,0,0,55.53,1,1,1,8,2016,crowded
60,1,0,0,55.53,1,1,1,8,2016,crowded
59,1,0,0,55.53,1,1,1,8,2016,crowded
58,1,0,0,55.53,1,1,1,8,2016,crowded
58,1,0,0,57.72,1,1,1,9,2016,crowded
48,1,0,0,57.72,1,1,1,9,2016,above_mean
57,1,0,0,57.72,1,1,1,9,2016,crowded
56,1,0,0,57.72,1,1,1,9,2016,crowded
59,1,0,0,57.72,1,1,1,9,2016,crowded
68,1,0,0,59.92,1,1,1,10,2016,crowded
48,1,0,0,59.92,1,1,1,10,2016,above_mean
54,1,0,0,59.92,1,1,1,10,2016,crowded
62,1,0,0,59.92,1,1,1,10,2016,crowded
52,1,0,0,59.92,1,1,1,10,2016,crowded
72,1,0,0,60.24,1,1,1,11,2016,crowded
65,1,0,0,60.24,1,1,1,11,2016,crowded
58,1,0,0,60.24,1,1,1,11,2016,crowded
72,1,0,0,60.24,1,1,1,11,2016,crowded
65,1,0,0,60.24,1,1,1,11,2016,crowded
55,1,0,0,60.28,1,1,1,12,2016,crowded
65,1,0,0,60.28,1,1,1,12,2016,crowded
53,1,0,0,60.28,1,1,1,12,2016,crowded
52,1,0,0,60.28,1,1,1,12,2016,crowded
60,1,0,0,60.28,1,1,1,12,2016,crowded
58,1,0,0,59.98,1,1,1,13,2016,crowded
53,1,0,0,59.98,1,1,1,13,2016,crowded
64,1,0,0,59.98,1,1,1,13,2016,crowded
54,1,0,0,59.98,1,1,1,13,2016,crowded
66,1,0,0,59.98,1,1,1,13,2016,crowded
48,1,0,0,59.98,1,1,1,14,2016,above_mean
54,1,0,0,59.98,1,1,1,14,2016,crowded
54,1,0,0,59.98,1,1,1,14,2016,crowded
77,1,0,0,59.98,1,1,1,14,2016,crowded
73,1,0,0,59.98,1,1,1,14,2016,crowded
76,1,0,0,58.97,1,1,1,15,2016,crowded
61,1,0,0,58.97,1,1,1,15,2016,crowded
66,1,0,0,58.97,1,1,1,15,2016,crowded
76,1,0,0,58.97,1,1,1,15,2016,crowded
71,1,0,0,58.97,1,1,1,15,2016,crowded
84,1,0,0,57.77,1,1,1,16,2016,crowded
85,1,0,0,57.77,1,1,1,16,2016,crowded
92,1,0,0,57.77,1,1,1,16,2016,crowded
123,1,0,0,57.77,1,1,1,16,2016,crowded
105,1,0,0,57.77,1,1,1,16,2016,crowded
102,1,0,0,56.53,1,1,1,17,2016,crowded
108,1,0,0,56.53,1,1,1,17,2016,crowded
112,1,0,0,56.53,1,1,1,17,2016,crowded
121,1,0,0,56.53,1,1,1,17,2016,crowded
107,1,0,0,56.53,1,1,1,17,2016,crowded
86,1,0,0,56.24,1,1,1,18,2016,crowded
100,1,0,0,56.24,1,1,1,18,2016,crowded
94,1,0,0,56.24,1,1,1,18,2016,crowded
108,1,0,0,56.24,1,1,1,18,2016,crowded
98,1,0,0,56.24,1,1,1,18,2016,crowded
97,1,0,0,55.24,1,1,1,19,2016,crowded
99,1,0,0,55.24,1,1,1,19,2016,crowded
86,1,0,0,55.24,1,1,1,19,2016,crowded
92,1,0,0,55.24,1,1,1,19,2016,crowded
101,1,0,0,55.24,1,1,1,19,2016,crowded
79,1,0,0,55.24,1,1,1,20,2016,crowded
86,1,0,0,55.24,1,1,1,20,2016,crowded
98,1,0,0,55.24,1,1,1,20,2016,crowded
110,1,0,0,55.24,1,1,1,20,2016,crowded
95,1,0,0,55.24,1,1,1,20,2016,crowded
100,1,0,0,54.96,1,1,1,21,2016,crowded
97,1,0,0,54.96,1,1,1,21,2016,crowded
103,1,0,0,54.96,1,1,1,21,2016,crowded
100,1,0,0,54.96,1,1,1,21,2016,crowded
96,1,0,0,54.96,1,1,1,21,2016,crowded
90,1,0,0,55.73,1,1,1,22,2016,crowded
82,1,0,0,55.73,1,1,1,22,2016,crowded
74,1,0,0,55.73,1,1,1,22,2016,crowded
99,1,0,0,55.73,1,1,1,22,2016,crowded
81,1,0,0,55.73,1,1,1,22,2016,crowded
75,1,0,0,55.0,1,1,1,23,2016,crowded
68,1,0,0,55.0,1,1,1,23,2016,crowded
67,1,0,0,55.0,1,1,1,23,2016,crowded
55,1,0,0,55.0,1,1,1,23,2016,crowded
51,1,0,0,55.0,1,1,1,23,2016,above_mean
37,2,0,0,53.73,1,1,1,0,2016,above_mean
32,2,0,0,53.73,1,1,1,0,2016,above_mean
24,2,0,0,53.73,1,1,1,0,2016,bellow_mean
15,2,0,0,53.73,1,1,1,0,2016,bellow_mean
20,2,0,0,53.73,1,1,1,0,2016,bellow_mean
11,2,0,0,53.28,1,1,1,1,2016,bellow_mean
0,2,0,0,51.07,1,1,1,5,2016,empty
1,2,0,0,51.07,1,1,1,5,2016,empty
2,2,0,0,51.07,1,1,1,5,2016,empty
9,2,0,0,51.07,1,1,1,5,2016,bellow_mean
14,2,0,0,51.55,1,1,1,6,2016,bellow_mean
25,2,0,0,51.55,1,1,1,6,2016,bellow_mean
28,2,0,0,51.55,1,1,1,6,2016,bellow_mean
24,2,0,0,51.55,1,1,1,6,2016,bellow_mean
31,2,0,0,51.55,1,1,1,6,2016,above_mean
26,2,0,0,51.76,1,1,1,7,2016,bellow_mean
38,2,0,0,51.76,1,1,1,7,2016,above_mean
48,2,0,0,51.76,1,1,1,7,2016,above_mean
37,2,0,0,51.76,1,1,1,7,2016,above_mean
44,2,0,0,51.76,1,1,1,7,2016,above_mean
39,2,0,0,51.51,1,1,1,8,2016,above_mean
51,2,0,0,51.51,1,1,1,8,2016,above_mean
54,2,0,0,51.51,1,1,1,8,2016,crowded
59,2,0,0,51.51,1,1,1,8,2016,crowded
61,2,0,0,51.51,1,1,1,8,2016,crowded
65,2,0,0,52.04,1,1,1,9,2016,crowded
74,2,0,0,52.04,1,1,1,9,2016,crowded
69,2,0,0,52.04,1,1,1,9,2016,crowded
75,2,0,0,52.04,1,1,1,9,2016,crowded
82,2,0,0,52.04,1,1,1,9,2016,crowded
84,2,0,0,52.77,1,1,1,10,2016,crowded
78,2,0,0,52.77,1,1,1,10,2016,crowded
63,2,0,0,52.77,1,1,1,10,2016,crowded
70,2,0,0,52.77,1,1,1,10,2016,crowded
66,2,0,0,52.77,1,1,1,10,2016,crowded
66,2,0,0,53.04,1,1,1,11,2016,crowded
63,2,0,0,53.04,1,1,1,11,2016,crowded
59,2,0,0,53.04,1,1,1,11,2016,crowded
61,2,0,0,53.04,1,1,1,11,2016,crowded
68,2,0,0,53.04,1,1,1,11,2016,crowded
78,2,0,0,53.04,1,1,1,12,2016,crowded
81,2,0,0,53.04,1,1,1,12,2016,crowded
70,2,0,0,53.04,1,1,1,12,2016,crowded
62,2,0,0,53.04,1,1,1,12,2016,crowded
71,2,0,0,54.45,1,1,1,13,2016,crowded
87,2,0,0,54.45,1,1,1,13,2016,crowded
67,2,0,0,54.45,1,1,1,13,2016,crowded
67,2,0,0,54.45,1,1,1,13,2016,crowded
63,2,0,0,54.45,1,1,1,13,2016,crowded
65,2,0,0,56.87,1,1,1,14,2016,crowded
66,2,0,0,56.87,1,1,1,14,2016,crowded
73,2,0,0,56.87,1,1,1,14,2016,crowded
65,2,0,0,56.87,1,1,1,14,2016,crowded
74,2,0,0,56.87,1,1,1,14,2016,crowded
77,2,0,0,55.7,1,1,1,15,2016,crowded
79,2,0,0,55.7,1,1,1,15,2016,crowded
70,2,0,0,55.7,1,1,1,15,2016,crowded
73,2,0,0,55.7,1,1,1,15,2016,crowded
81,2,0,0,55.7,1,1,1,15,2016,crowded
89,2,0,0,56.5,1,1,1,16,2016,crowded
89,2,0,0,56.5,1,1,1,16,2016,crowded
104,2,0,0,56.5,1,1,1,16,2016,crowded
106,2,0,0,56.5,1,1,1,16,2016,crowded
125,2,0,0,56.5,1,1,1,16,2016,crowded
107,2,0,0,55.78,1,1,1,17,2016,crowded
104,2,0,0,55.78,1,1,1,17,2016,crowded
113,2,0,0,55.78,1,1,1,17,2016,crowded
113,2,0,0,55.78,1,1,1,17,2016,crowded
116,2,0,0,55.78,1,1,1,17,2016,crowded
105,2,0,0,54.97,1,1,1,18,2016,crowded
111,2,0,0,54.97,1,1,1,18,2016,crowded
119,2,0,0,54.97,1,1,1,18,2016,crowded
118,2,0,0,54.97,1,1,1,18,2016,crowded
112,2,0,0,54.97,1,1,1,18,2016,crowded
111,2,0,0,54.77,1,1,1,19,2016,crowded
110,2,0,0,54.77,1,1,1,19,2016,crowded
93,2,0,0,54.77,1,1,1,19,2016,crowded
111,2,0,0,54.77,1,1,1,19,2016,crowded
94,2,0,0,54.77,1,1,1,19,2016,crowded
85,2,0,0,53.51,1,1,1,20,2016,crowded
109,2,0,0,53.51,1,1,1,20,2016,crowded
94,2,0,0,53.51,1,1,1,20,2016,crowded
138,2,0,0,53.51,1,1,1,20,2016,crowded
102,2,0,0,53.51,1,1,1,20,2016,crowded
92,2,0,0,53.51,1,1,1,21,2016,crowded
102,2,0,0,53.51,1,1,1,21,2016,crowded
104,2,0,0,53.51,1,1,1,21,2016,crowded
114,2,0,0,53.51,1,1,1,21,2016,crowded
115,2,0,0,53.51,1,1,1,21,2016,crowded
98,2,0,0,53.24,1,1,1,22,2016,crowded
95,2,0,0,53.24,1,1,1,22,2016,crowded
81,2,0,0,54.01,1,1,1,23,2016,crowded
79,2,0,0,54.01,1,1,1,23,2016,crowded
76,2,0,0,54.01,1,1,1,23,2016,crowded
63,2,0,0,54.01,1,1,1,23,2016,crowded
58,2,0,0,54.01,1,1,1,23,2016,crowded
52,3,0,0,53.73,1,1,1,0,2016,crowded
39,3,0,0,53.73,1,1,1,0,2016,above_mean
27,3,0,0,53.73,1,1,1,0,2016,bellow_mean
28,3,0,0,53.73,1,1,1,0,2016,bellow_mean
19,3,0,0,53.73,1,1,1,0,2016,bellow_mean
13,3,0,0,53.73,1,1,1,1,2016,bellow_mean
2,3,0,0,52.49,1,1,1,5,2016,empty
1,3,0,0,52.49,1,1,1,5,2016,empty
4,3,0,0,52.49,1,1,1,5,2016,empty
5,3,0,0,52.49,1,1,1,5,2016,empty
12,3,0,0,52.49,1,1,1,6,2016,bellow_mean
14,3,0,0,52.49,1,1,1,6,2016,bellow_mean
21,3,0,0,52.49,1,1,1,6,2016,bellow_mean
28,3,0,0,52.49,1,1,1,6,2016,bellow_mean
33,3,0,0,52.49,1,1,1,6,2016,above_mean
44,3,0,0,52.96,1,1,1,7,2016,above_mean
39,3,0,0,52.96,1,1,1,7,2016,above_mean
54,3,0,0,52.96,1,1,1,7,2016,crowded
64,3,0,0,52.96,1,1,1,7,2016,crowded
54,3,0,0,52.96,1,1,1,7,2016,crowded
68,3,0,0,54.41,1,1,1,8,2016,crowded
67,3,0,0,54.41,1,1,1,8,2016,crowded
67,3,0,0,54.41,1,1,1,8,2016,crowded
64,3,0,0,54.41,1,1,1,8,2016,crowded
67,3,0,0,54.41,1,1,1,8,2016,crowded
76,3,0,0,56.21,1,1,1,9,2016,crowded
58,3,0,0,56.21,1,1,1,9,2016,crowded
65,3,0,0,56.21,1,1,1,9,2016,crowded
66,3,0,0,56.21,1,1,1,9,2016,crowded
66,3,0,0,56.21,1,1,1,9,2016,crowded
46,3,0,0,57.15,1,1,1,10,2016,above_mean
52,3,0,0,57.15,1,1,1,10,2016,crowded
64,3,0,0,57.15,1,1,1,10,2016,crowded
54,3,0,0,57.15,1,1,1,10,2016,crowded
60,3,0,0,57.15,1,1,1,10,2016,crowded
73,3,0,0,59.1,1,1,1,11,2016,crowded
73,3,0,0,59.1,1,1,1,11,2016,crowded
63,3,0,0,59.1,1,1,1,11,2016,crowded
69,3,0,0,59.1,1,1,1,11,2016,crowded
72,3,0,0,59.1,1,1,1,11,2016,crowded
74,3,0,0,58.89,1,1,1,12,2016,crowded
66,3,0,0,58.89,1,1,1,12,2016,crowded
62,3,0,0,58.89,1,1,1,12,2016,crowded
58,3,0,0,58.89,1,1,1,12,2016,crowded
59,3,0,0,58.89,1,1,1,12,2016,crowded
64,3,0,0,59.12,1,1,1,13,2016,crowded
81,3,0,0,59.12,1,1,1,13,2016,crowded
70,3,0,0,59.12,1,1,1,13,2016,crowded
68,3,0,0,59.12,1,1,1,13,2016,crowded
71,3,0,0,59.12,1,1,1,13,2016,crowded
67,3,0,0,58.92,1,1,1,14,2016,crowded
61,3,0,0,58.92,1,1,1,14,2016,crowded
66,3,0,0,58.92,1,1,1,14,2016,crowded
71,3,0,0,58.92,1,1,1,14,2016,crowded
83,3,0,0,58.92,1,1,1,14,2016,crowded
78,3,0,0,58.54,1,1,1,15,2016,crowded
61,3,0,0,58.54,1,1,1,15,2016,crowded
76,3,0,0,58.54,1,1,1,15,2016,crowded
71,3,0,0,58.54,1,1,1,15,2016,crowded
73,3,0,0,58.54,1,1,1,15,2016,crowded
76,3,0,0,58.96,1,1,1,16,2016,crowded
97,3,0,0,58.96,1,1,1,16,2016,crowded
91,3,0,0,58.96,1,1,1,16,2016,crowded
101,3,0,0,58.7,1,1,1,17,2016,crowded
93,3,0,0,58.7,1,1,1,17,2016,crowded
110,3,0,0,58.7,1,1,1,17,2016,crowded
94,3,0,0,58.7,1,1,1,17,2016,crowded
89,3,0,0,58.7,1,1,1,17,2016,crowded
86,3,0,0,57.96,1,1,1,18,2016,crowded
103,3,0,0,57.96,1,1,1,18,2016,crowded
90,3,0,0,57.96,1,1,1,18,2016,crowded
102,3,0,0,57.96,1,1,1,18,2016,crowded
109,3,0,0,57.96,1,1,1,18,2016,crowded
94,3,0,0,57.7,1,1,1,19,2016,crowded
94,3,0,0,57.7,1,1,1,19,2016,crowded
97,3,0,0,57.7,1,1,1,19,2016,crowded
102,3,0,0,57.7,1,1,1,19,2016,crowded
110,3,0,0,57.7,1,1,1,19,2016,crowded
90,3,0,0,58.22,1,1,1,20,2016,crowded
95,3,0,0,58.22,1,1,1,20,2016,crowded
92,3,0,0,58.22,1,1,1,20,2016,crowded
98,3,0,0,58.22,1,1,1,20,2016,crowded
94,3,0,0,58.22,1,1,1,20,2016,crowded
98,3,0,0,61.04,1,1,1,21,2016,crowded
117,3,0,0,61.04,1,1,1,21,2016,crowded
97,3,0,0,61.04,1,1,1,21,2016,crowded
93,3,0,0,61.04,1,1,1,21,2016,crowded
89,3,0,0,61.04,1,1,1,21,2016,crowded
87,3,0,0,60.53,1,1,1,22,2016,crowded
87,3,0,0,60.53,1,1,1,22,2016,crowded
87,3,0,0,60.53,1,1,1,22,2016,crowded
78,3,0,0,60.53,1,1,1,22,2016,crowded
76,3,0,0,60.53,1,1,1,22,2016,crowded
79,3,0,0,59.81,1,1,1,23,2016,crowded
70,3,0,0,59.81,1,1,1,23,2016,crowded
59,3,0,0,59.81,1,1,1,23,2016,crowded
61,3,0,0,59.81,1,1,1,23,2016,crowded
60,3,0,0,59.81,1,1,1,23,2016,crowded
47,4,0,0,58.56,1,1,1,0,2016,above_mean
43,4,0,0,58.56,1,1,1,0,2016,above_mean
39,4,0,0,58.56,1,1,1,0,2016,above_mean
31,4,0,0,58.56,1,1,1,0,2016,above_mean
19,4,0,0,58.56,1,1,1,0,2016,bellow_mean
15,4,0,0,58.77,1,1,1,1,2016,bellow_mean
1,4,0,0,55.73,1,1,1,5,2016,empty
1,4,0,0,55.73,1,1,1,5,2016,empty
2,4,0,0,55.73,1,1,1,5,2016,empty
17,4,0,0,55.04,1,1,1,6,2016,bellow_mean
14,4,0,0,55.04,1,1,1,6,2016,bellow_mean
18,4,0,0,55.04,1,1,1,6,2016,bellow_mean
28,4,0,0,55.04,1,1,1,6,2016,bellow_mean
25,4,0,0,53.77,1,1,1,7,2016,bellow_mean
29,4,0,0,53.77,1,1,1,7,2016,bellow_mean
34,4,0,0,53.77,1,1,1,7,2016,above_mean
55,4,0,0,53.77,1,1,1,7,2016,crowded
49,4,0,0,53.77,1,1,1,7,2016,above_mean
40,4,0,0,55.24,1,1,1,8,2016,above_mean
49,4,0,0,55.24,1,1,1,8,2016,above_mean
54,4,0,0,55.24,1,1,1,8,2016,crowded
50,4,0,0,55.24,1,1,1,8,2016,above_mean
58,4,0,0,55.24,1,1,1,8,2016,crowded
50,4,0,0,55.69,1,1,1,9,2016,above_mean
49,4,0,0,55.69,1,1,1,9,2016,above_mean
57,4,0,0,55.69,1,1,1,9,2016,crowded
51,4,0,0,55.69,1,1,1,9,2016,above_mean
46,4,0,0,55.69,1,1,1,9,2016,above_mean
48,4,0,0,57.16,1,1,1,10,2016,above_mean
61,4,0,0,57.16,1,1,1,10,2016,crowded
55,4,0,0,57.16,1,1,1,10,2016,crowded
70,4,0,0,57.16,1,1,1,10,2016,crowded
73,4,0,0,57.16,1,1,1,10,2016,crowded
63,4,0,0,57.08,1,1,1,11,2016,crowded
65,4,0,0,57.08,1,1,1,11,2016,crowded
68,4,0,0,57.08,1,1,1,11,2016,crowded
45,4,0,0,57.08,1,1,1,11,2016,above_mean
58,4,0,0,57.08,1,1,1,11,2016,crowded
59,4,0,0,58.0,1,1,1,12,2016,crowded
77,4,0,0,58.0,1,1,1,12,2016,crowded
67,4,0,0,58.0,1,1,1,12,2016,crowded
73,4,0,0,58.0,1,1,1,12,2016,crowded
61,4,0,0,58.0,1,1,1,12,2016,crowded
61,4,0,0,57.53,1,1,1,13,2016,crowded
77,4,0,0,57.53,1,1,1,13,2016,crowded
59,4,0,0,57.53,1,1,1,13,2016,crowded
51,4,0,0,58.28,1,1,1,14,2016,above_mean
60,4,0,0,58.28,1,1,1,14,2016,crowded
65,4,0,0,58.28,1,1,1,14,2016,crowded
74,4,0,0,58.53,1,1,1,15,2016,crowded
90,4,0,0,58.53,1,1,1,15,2016,crowded
100,4,0,0,58.53,1,1,1,15,2016,crowded
94,4,0,0,58.53,1,1,1,15,2016,crowded
98,4,0,0,58.53,1,1,1,15,2016,crowded
108,4,0,0,58.01,1,1,1,16,2016,crowded
98,4,0,0,58.01,1,1,1,16,2016,crowded
92,4,0,0,58.01,1,1,1,16,2016,crowded
101,4,0,0,58.01,1,1,1,16,2016,crowded
111,4,0,0,58.01,1,1,1,16,2016,crowded
97,4,0,0,59.05,1,1,1,17,2016,crowded
85,4,0,0,59.05,1,1,1,17,2016,crowded
95,4,0,0,59.05,1,1,1,17,2016,crowded
98,4,0,0,59.05,1,1,1,17,2016,crowded
111,4,0,0,59.05,1,1,1,17,2016,crowded
112,4,0,0,58.81,1,1,1,18,2016,crowded
97,4,0,0,58.81,1,1,1,18,2016,crowded
81,4,0,0,58.81,1,1,1,18,2016,crowded
91,4,0,0,58.81,1,1,1,18,2016,crowded
91,4,0,0,58.81,1,1,1,18,2016,crowded
77,4,0,0,58.24,1,1,1,19,2016,crowded
94,4,0,0,58.24,1,1,1,19,2016,crowded
88,4,0,0,58.24,1,1,1,19,2016,crowded
74,4,0,0,58.24,1,1,1,19,2016,crowded
69,4,0,0,58.24,1,1,1,19,2016,crowded
55,4,0,0,58.8,1,1,1,20,2016,crowded
61,4,0,0,58.8,1,1,1,20,2016,crowded
72,4,0,0,58.8,1,1,1,20,2016,crowded
93,4,0,0,58.8,1,1,1,20,2016,crowded
73,4,0,0,58.8,1,1,1,20,2016,crowded
83,4,0,0,56.18,1,1,1,21,2016,crowded
76,4,0,0,56.18,1,1,1,21,2016,crowded
74,4,0,0,56.18,1,1,1,21,2016,crowded
67,4,0,0,56.18,1,1,1,21,2016,crowded
57,4,0,0,56.18,1,1,1,21,2016,crowded
52,4,0,0,54.96,1,1,1,22,2016,crowded
41,4,0,0,54.96,1,1,1,22,2016,above_mean
48,4,0,0,54.96,1,1,1,22,2016,above_mean
45,4,0,0,54.96,1,1,1,22,2016,above_mean
34,4,0,0,54.96,1,1,1,22,2016,above_mean
30,4,0,0,55.8,1,1,1,23,2016,above_mean
